img,disease_name,disease_index
Busuk Batang/penyakit busuk batang padi_214_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_216.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_216_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_216_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_216_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_218.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_218_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_218_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_218_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_219.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_219_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_219_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_219_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_220.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_220_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_220_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_220_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_221.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_221_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_221_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_221_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_222.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_222_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_222_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_222_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_223.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_223_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_223_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_223_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_227.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_227_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_227_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_227_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_23.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_231.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_231_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_231_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_231_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_232.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_232_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_232_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_232_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_233.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_233_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_233_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_233_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_239.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_239_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_239_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_239_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_23_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_23_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_23_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_24.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_240.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_240_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_240_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_240_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_24_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_24_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_24_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_25.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_25_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_25_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_25_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_264.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_264_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_264_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_264_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_266.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_266_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_266_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_266_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_267.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_267_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_267_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_267_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_268.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_268_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_268_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_268_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_269.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_269_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_269_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_269_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_270_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_270_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_270_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_271.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_271_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_271_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_271_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_272.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_272_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_272_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_272_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_274.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_274_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_274_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_274_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_275.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_275_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_275_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_275_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_276.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_276_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_276_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_276_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_277.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_277_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_277_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_277_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_278.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_278_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_278_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_278_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_279.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_279_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_279_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_279_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_283.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_283_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_283_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_283_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_290.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_290_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_290_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_290_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_291.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_291_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_291_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_291_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_297.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_297_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_297_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_297_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_298.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_298_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_298_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_298_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_2_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_2_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_2_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_3.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_30.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_30_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_30_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_30_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_38.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_38_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_38_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_38_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_3_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_3_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_3_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_4.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_47.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_47_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_47_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_47_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_4_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_4_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_4_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_5.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_50.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_50_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_50_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_50_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_52.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_52_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_52_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_52_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_54.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_54_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_54_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_54_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_58.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_58_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_58_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_58_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_5_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_5_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_5_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_6.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_62.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_62_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_62_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_62_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_63.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_63_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_63_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_63_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_64.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_64_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_64_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_64_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_68.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_68_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_68_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_68_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_69.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_69_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_69_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_69_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_6_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_6_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_6_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_7.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_70.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_70_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_70_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_70_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_72.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_72_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_72_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_72_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_78.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_78_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_78_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_78_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_79.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_79_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_79_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_79_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_7_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_7_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_7_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_8.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_81.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_81_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_81_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_81_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_83.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_83_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_83_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_83_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_86.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_86_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_86_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_86_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_88.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_88_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_88_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_88_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_8_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_8_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_8_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_9.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_91.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_91_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_91_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_91_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_92.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_92_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_92_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_92_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_95.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_95_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_95_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_95_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_99.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_99_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_99_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_99_rotate_90.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_9_rotate_180.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_9_rotate_270.jpg,Busuk Batang,2
Busuk Batang/penyakit busuk batang padi_9_rotate_90.jpg,Busuk Batang,2
Hawar Daun Bakteri/blight_orig_001.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_001_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_001_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_001_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_002.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_002_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_002_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_002_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_003.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_003_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_003_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_003_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_004.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_004_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_004_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_004_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_005.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_005_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_005_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_005_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_006.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_006_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_006_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_006_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_007.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_007_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_007_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_007_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_008.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_008_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_008_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_008_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_009.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_009_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_009_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_009_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_010.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_010_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_010_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_010_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_011.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_011_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_011_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_011_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_012.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_012_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_012_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_012_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_013.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_013_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_013_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_013_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_014.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_014_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_014_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_014_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_015.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_015_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_015_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_015_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_016.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_016_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_016_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_016_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_017.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_017_rotate_180.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_017_rotate_270.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_017_rotate_90.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_018.jpg,Hawar Daun Bakteri,3
Hawar Daun Bakteri/blight_orig_018_rotate_180.jpg,Hawar Daun Bakteri,3
